Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
1,1,https://github.com/hudduapp/huddu-python,1,1
186333,kqueen,https://github.com/Mirantis/kqueen,Mirantis,kqueen,[],"[ContentFile(path=""setup.py"")]"
186334,kquery,https://github.com/samambaman/kquery,samambaman,kquery,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
186335,kr,https://github.com/thorwhalen/uu,thorwhalen,uu,[],[]
186338,kr580,https://github.com/gsedometov/KR580-emulator,gsedometov,KR580-emulator,[],[]
186339,kraconvert,https://github.com/bloodywing/kraconvert,bloodywing,kraconvert,[],"[ContentFile(path=""setup.py"")]"
186342,kragle,https://github.com/arni-inaba/kragle,arni-inaba,kragle,[],[]
186344,kraisitschool,https://github.com/Kraisitt/KraisitSchool,Kraisitt,KraisitSchool,[],"[ContentFile(path=""setup.py"")]"
186345,krait,https://github.com/taliamax/krait,taliamax,krait,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186346,kraiyospf,https://github.com/KraiyosW/KraiyosPF,KraiyosW,KraiyosPF,[],"[ContentFile(path=""setup.py"")]"
186347,krak,https://github.com/yetisir/krak,yetisir,krak,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186348,krakatau-noff,https://github.com/drstrng/Krakatau-noff,drstrng,Krakatau-noff,[],"[ContentFile(path=""setup.py"")]"
186349,krakatoa,https://github.com/aitec-mp/krakatoa,aitec-mp,krakatoa,[],"[ContentFile(path=""setup.py"")]"
186351,krakee,https://github.com/rubenafo/krakee,rubenafo,krakee,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186354,krakenapi,https://github.com/FuturBroke/kraken-api,FuturBroke,kraken-api,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186355,kraken-async-api,https://github.com/nickjfenton/kraken-async-api,nickjfenton,kraken-async-api,[],"[ContentFile(path=""setup.py"")]"
186356,kraken-biom,https://github.com/smdabdoub/kraken-biom,smdabdoub,kraken-biom,[],"[ContentFile(path=""setup.py"")]"
186359,krakenci-client,https://github.com/kraken-ci/kraken,kraken-ci,kraken,"[ContentFile(path=""requirements.txt"")]",[]
186360,krakenci-server,https://github.com/kraken-ci/kraken,kraken-ci,kraken,"[ContentFile(path=""requirements.txt"")]",[]
186364,krakenclient,https://github.com/ApacheDatastreams/krakenclient,ApacheDatastreams,krakenclient,[],"[ContentFile(path=""setup.py"")]"
186415,kramersmoyal,https://github.com/LRydin/KramersMoyal,LRydin,KramersMoyal,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186418,krange,https://github.com/pamendez/Range-Kata,pamendez,Range-Kata,[],[]
186419,krangpower,https://github.com/supsi-dacd-isaac/krangpower,supsi-dacd-isaac,krangpower,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186421,krank,https://github.com/remrama/krank,remrama,krank,[],[]
186423,krankshaft,https://github.com/dlamotte/krankshaft,dlamotte,krankshaft,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186429,krate,https://github.com/BenedictWilkinsAI/krate,BenedictWilkinsAI,krate,[],"[ContentFile(path=""setup.py"")]"
186431,krateng,https://github.com/krateng/kratengpy,krateng,kratengpy,[],[]
186432,krater,https://github.com/mahajrod/KRATER,mahajrod,KRATER,[],"[ContentFile(path=""setup.py"")]"
186433,kratky-rg-izero,https://github.com/gpwolfe/kratky_rg_izero,gpwolfe,kratky_rg_izero,[],"[ContentFile(path=""setup.py"")]"
186434,kratos,https://github.com/Kuree/kratos,Kuree,kratos,[],"[ContentFile(path=""setup.py"")]"
186438,kratoscontactstructuralmechanicsapplication,https://github.com/KratosMultiphysics/Examples,KratosMultiphysics,Examples,[],[]
186440,kratoscosimulationapplication,https://github.com/KratosMultiphysics/Examples,KratosMultiphysics,Examples,[],[]
186442,kratosdamapplication,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186443,kratos-debug,https://github.com/Kuree/kratos-debug,Kuree,kratos-debug,[],"[ContentFile(path=""setup.py"")]"
186445,kratosdemapplication,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186449,kratoshdf5application,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186452,kratosmappingapplication,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186455,kratosmetisapplication,https://github.com/KarypisLab/METIS,KarypisLab,METIS,[],[]
186456,kratosmultilevelmontecarloapplication,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186457,kratosmultiphysics,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186458,kratosmultiphysics-all,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186459,kratosparticlemechanicsapplication,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186463,kratos-runtime,https://github.com/Kuree/kratos-runtime,Kuree,kratos-runtime,[],"[ContentFile(path=""setup.py"")]"
186465,kratosshapeoptimizationapplication,https://github.com/KratosMultiphysics/Examples,KratosMultiphysics,Examples,[],[]
186468,kratosswimmingdemapplication,https://github.com/KratosMultiphysics/Kratos,KratosMultiphysics,Kratos,[],[]
186470,krauss-misc,https://github.com/ryanGT/krauss_misc,ryanGT,krauss_misc,[],"[ContentFile(path=""setup.py"")]"
186471,kraut,https://github.com/nullscry/kraut,nullscry,kraut,[],[]
186472,krautcat-pyscrobbler,https://github.com/krautcat/pyscrobbler,krautcat,pyscrobbler,[],[]
186474,kravatte,https://github.com/inmcm/kravatte,inmcm,kravatte,[],"[ContentFile(path=""setup.py"")]"
186477,krawarranger,https://github.com/fjmaro/Krawarranger,fjmaro,Krawarranger,[],"[ContentFile(path=""setup.py"")]"
186478,krawler-api,https://github.com/harry81/krawler,harry81,krawler,[],"[ContentFile(path=""setup.py"")]"
186480,krb5,https://github.com/jborean93/pykrb5,jborean93,pykrb5,"[ContentFile(path=""requirements-dev.txt"")]","[ContentFile(path=""setup.py"")]"
186481,krbalancing,https://github.com/deeptools/Knight-Ruiz-Matrix-balancing-algorithm,deeptools,Knight-Ruiz-Matrix-balancing-algorithm,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186482,krbcontext,https://github.com/krbcontext/python-krbcontext,krbcontext,python-krbcontext,[],"[ContentFile(path=""setup.py"")]"
186483,krbticket,https://github.com/ksauzz/krbticket,ksauzz,krbticket,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186484,krcg,https://github.com/lionel-panhaleux/krcg,lionel-panhaleux,krcg,[],"[ContentFile(path=""setup.py"")]"
186485,krcg-api,https://github.com/lionel-panhaleux/krcg,lionel-panhaleux,krcg,[],"[ContentFile(path=""setup.py"")]"
186486,krcg-bot,https://github.com/lionel-panhaleux/krcg-bot,lionel-panhaleux,krcg-bot,[],"[ContentFile(path=""setup.py"")]"
186487,krcg-cli,https://github.com/lionel-panhaleux/krcg-cli,lionel-panhaleux,krcg-cli,[],"[ContentFile(path=""setup.py"")]"
186488,kr-cli,https://github.com/jonatasleon/kr-cli,jonatasleon,kr-cli,[],"[ContentFile(path=""setup.py"")]"
186490,krdict-py,https://github.com/omarkmu/krdict.py#readme,omarkmu,krdict.py#readme,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186494,krecommend,https://github.com/saheedniyi02/KRecommend,saheedniyi02,KRecommend,[],"[ContentFile(path=""setup.py"")]"
186498,krema,https://github.com/kremayard/krema,kremayard,krema,[],[]
186500,krepe,https://github.com/RGBwalnut/Kmer-Counting-Analysis,RGBwalnut,Kmer-Counting-Analysis,[],[]
186502,krest,https://github.com/Kaminario/krest,Kaminario,krest,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186505,kreuzbergml,https://github.com/LEAD-Machine-Learning/kreuzberg-ml,LEAD-Machine-Learning,kreuzberg-ml,[],"[ContentFile(path=""setup.py"")]"
186506,kreveik,https://github.com/mehmetalianil/Kreveik,mehmetalianil,Kreveik,[],"[ContentFile(path=""distribute_setup.py""), ContentFile(path=""setup.py"")]"
186509,kriegspiel,https://github.com/Kriegspiel/ks-game,Kriegspiel,ks-game,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186512,krikos,https://github.com/shubhangdesai/krikos,shubhangdesai,krikos,[],[]
186513,krikzz-pub-archive-tool,https://github.com/daxxog/krikzz-pub-archive-tool,daxxog,krikzz-pub-archive-tool,"[ContentFile(path=""requirements.dev.txt""), ContentFile(path=""requirements.frozen.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186514,krill,https://github.com/p-e-w/krill,p-e-w,krill,[],"[ContentFile(path=""setup.py"")]"
186517,krinn,https://github.com/BRAINIFII/krinn,BRAINIFII,krinn,[],"[ContentFile(path=""setup.py"")]"
186520,kripfunc,https://github.com/vinkami/kripfunc,vinkami,kripfunc,[],[]
186521,krippendorff,https://github.com/pln-fing-udelar/fast-krippendorff,pln-fing-udelar,fast-krippendorff,[],[]
186523,kripta-py,https://github.com/Sanix-Darker/kripta-py,Sanix-Darker,kripta-py,[],[]
186524,kriptman,https://github.com/luc-he-arc/kriptman,luc-he-arc,kriptman,[],[]
186525,kripton-guard,https://github.com/COMU/kripton-guard,COMU,kripton-guard,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186527,kripweb,https://github.com/vinkami/kripweb,vinkami,kripweb,"[ContentFile(path=""requirements.txt"")]",[]
186532,krishang-hds,https://github.com/krishan57gupta/HDS,krishan57gupta,HDS,[],"[ContentFile(path=""setup.py"")]"
186542,krisk,https://github.com/napjon/krisk,napjon,krisk,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186543,krispackage,https://github.com/axellerate/testing,axellerate,testing,[],[]
186544,krispbroadcaster,https://github.com/encode/broadcaster,encode,broadcaster,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186546,krispy,https://github.com/kgearhar/krispy,kgearhar,krispy,[],"[ContentFile(path=""setup.py"")]"
186548,kristall,https://github.com/zgoda/kristall,zgoda,kristall,[],"[ContentFile(path=""setup.py"")]"
186549,kristipatis-first-project,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
186559,krlio,https://github.com/dorthu/krlio-python,dorthu,krlio-python,[],"[ContentFile(path=""setup.py"")]"
186560,krllint,https://github.com/d4nuu8/krllint,d4nuu8,krllint,"[ContentFile(path=""dev-requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186562,krmd,https://github.com/keremdemirtrk/krmd,keremdemirtrk,krmd,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186565,krms,https://github.com/garain/krms,garain,krms,[],"[ContentFile(path=""setup.py"")]"
186569,krock32,https://github.com/DrSLDR/krock32,DrSLDR,krock32,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186570,krocus,https://github.com/andrewjpage/krocus,andrewjpage,krocus,[],"[ContentFile(path=""setup.py"")]"
186572,krok,https://github.com/smpio/krok,smpio,krok,[],"[ContentFile(path=""setup.py"")]"
186573,kroki,https://github.com/thorwhalen/kroki,thorwhalen,kroki,[],"[ContentFile(path=""setup.py"")]"
186574,krolib,https://github.com/nextiva/krolib,nextiva,krolib,[],"[ContentFile(path=""setup.py"")]"
186575,kroman,https://github.com/cheunghy/kroman-py,cheunghy,kroman-py,[],"[ContentFile(path=""setup.py"")]"
186576,krome,https://github.com/MXK606/krome,MXK606,krome,[],[]
186577,kroml,https://github.com/kroML/kroml,kroML,kroml,[],"[ContentFile(path=""setup.py"")]"
186578,kron,https://github.com/qtfkwk/kron,qtfkwk,kron,[],"[ContentFile(path=""setup.py"")]"
186579,kronbinations,https://github.com/Ntropic/kronbinations,Ntropic,kronbinations,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186580,kronecker,https://github.com/PaulKlinger/kronecker,PaulKlinger,kronecker,[],[]
186581,kronecker-attention-pytorch,https://github.com/lucidrains/kronecker-attention-pytorch,lucidrains,kronecker-attention-pytorch,[],"[ContentFile(path=""setup.py"")]"
186583,kronjob,https://github.com/better/kronjob,better,kronjob,[],"[ContentFile(path=""setup.py"")]"
186586,kronos-daterange,https://github.com/nat5142/kronos,nat5142,kronos,[],[]
186587,kronos-heureka-code,https://github.com/heureka-code/Kronos-heureka-code,heureka-code,Kronos-heureka-code,[],"[ContentFile(path=""setup.py"")]"
186589,kronos-pipeliner,https://github.com/jtaghiyar/kronos,jtaghiyar,kronos,[],"[ContentFile(path=""setup.py"")]"
186593,kross,https://github.com/pcorbel/kross,pcorbel,kross,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186594,krosstrading,https://github.com/nnnlife/krosstrading,nnnlife,krosstrading,[],"[ContentFile(path=""setup.py"")]"
186595,krotov,https://github.com/qucontrol/krotov,qucontrol,krotov,[],"[ContentFile(path=""setup.py"")]"
186596,krovak05,https://github.com/SteveeH/krovak05,SteveeH,krovak05,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186597,krovetz,https://github.com/ptorrestr/py_krovetz,ptorrestr,py_krovetz,[],"[ContentFile(path=""setup.py"")]"
186598,krovetzstemmer,https://github.com/rmit-ir/KrovetzStemmer,rmit-ir,KrovetzStemmer,[],"[ContentFile(path=""setup.py"")]"
186599,krozark-current-platform,https://github.com/Krozark/platform,Krozark,platform,[],"[ContentFile(path=""setup.py"")]"
186600,krozark-json-include,https://github.com/Krozark/json_include,Krozark,json_include,[],"[ContentFile(path=""setup.py"")]"
186601,krozark-meteofrance,https://github.com/Krozark/meteofrance-py,Krozark,meteofrance-py,[],"[ContentFile(path=""setup.py"")]"
186605,krptn,https://github.com/krptn/krypton,krptn,krypton,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186607,kr-random-password-gen,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
186608,krrpm,https://github.com/ptocca/KRRPM,ptocca,KRRPM,"[ContentFile(path=""requirements.txt"")]",[]
186610,kr-sentence,https://github.com/Rairye/kr-sentence,Rairye,kr-sentence,[],[]
186611,krsh,https://github.com/riiid/krsh,riiid,krsh,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186612,krt,https://github.com/nthe/krt,nthe,krt,[],[]
186614,krules-cli,https://github.com/airspot-dev/krules,airspot-dev,krules,[],[]
186615,krules-core,https://github.com/airspot-dev/krules-core,airspot-dev,krules-core,[],"[ContentFile(path=""setup.py"")]"
186616,krules-dev-support,https://github.com/airspot-dev/krules,airspot-dev,krules,[],[]
186617,krules-dispatcher-cloudevents,https://github.com/airspot-dev/krules-dispatcher-cloudevents,airspot-dev,krules-dispatcher-cloudevents,[],"[ContentFile(path=""setup.py"")]"
186618,krules-djangoapps-common,https://github.com/airspot-dev/krules,airspot-dev,krules,[],[]
186619,krules-djangoapps-procevents,https://github.com/airspot-dev/krules,airspot-dev,krules,[],[]
186620,krules-djangoapps-scheduler,https://github.com/airspot-dev/krules,airspot-dev,krules,[],[]
186621,krules-env,https://github.com/airspot-dev/krules-env,airspot-dev,krules-env,[],"[ContentFile(path=""setup.py"")]"
186622,krules-flask-env,https://github.com/airspot-dev/krules-flask-env,airspot-dev,krules-flask-env,[],"[ContentFile(path=""setup.py"")]"
186624,krules-subjects-storage-k8s,https://github.com/airspot-dev/krules,airspot-dev,krules,[],[]
186627,krull,https://github.com/mattrwh/krull,mattrwh,krull,[],"[ContentFile(path=""setup.py"")]"
186628,krummstiel,https://github.com/yoshtec/krummstiel,yoshtec,krummstiel,[],"[ContentFile(path=""setup.py"")]"
186630,krunk-copy,https://github.com/openstax/krunk-copy,openstax,krunk-copy,[],"[ContentFile(path=""setup.py"")]"
186632,kruskals,https://github.com/Rambatino/Kruskals,Rambatino,Kruskals,[],"[ContentFile(path=""setup.py"")]"
186633,krust,https://github.com/claydodo/krust,claydodo,krust,[],"[ContentFile(path=""setup.py"")]"
186634,krux,https://github.com/claydodo/krux,claydodo,krux,[],"[ContentFile(path=""setup.py"")]"
186635,krux-boto,https://github.com/krux/python-krux-boto,krux,python-krux-boto,[],"[ContentFile(path=""setup.py"")]"
186636,kruxpy,https://github.com/theatlantic/kruxpy,theatlantic,kruxpy,"[ContentFile(path=""dev-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186637,krux-redis,https://github.com/krux/python-krux-redis,krux,python-krux-redis,"[ContentFile(path=""dev-requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186638,krux-scheduler,https://github.com/krux/python-krux-scheduler,krux,python-krux-scheduler,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186639,kruxstatsd,https://github.com/krux/python-kruxstatsd,krux,python-kruxstatsd,[],"[ContentFile(path=""setup.py"")]"
186640,krux-stdlib,https://github.com/krux/python-krux-stdlib,krux,python-krux-stdlib,[],"[ContentFile(path=""setup.py"")]"
186641,kruz,https://github.com/JamesHoi/kruz,JamesHoi,kruz,[],"[ContentFile(path=""setup.py"")]"
186643,krwftgen,https://github.com/laziu/krwftgen,laziu,krwftgen,"[ContentFile(path=""dev-requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186645,krwordrank,https://github.com/lovit/KR-WordRank,lovit,KR-WordRank,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186649,krxreader,https://github.com/gunhoon/krxreader,gunhoon,krxreader,"[ContentFile(path=""requirements.txt"")]",[]
186659,kryptolib,https://github.com/subramanya-a/kryptolib,subramanya-a,kryptolib,[],"[ContentFile(path=""setup.py"")]"
186660,kryptomime,https://github.com/ttanner/kryptomime,ttanner,kryptomime,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186661,krypton,https://github.com/zerodine/krypton,zerodine,krypton,[],"[ContentFile(path=""setup.py"")]"
186663,krypton-gd,https://github.com/immu0001/Krypton,immu0001,Krypton,[],[]
186664,kryptonic,https://github.com/untapt/kryptonic,untapt,kryptonic,[],"[ContentFile(path=""setup.py"")]"
186665,kryptonite,https://github.com/gilsho/kryptonite,gilsho,kryptonite,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186666,kryptonium,https://github.com/danggrianto/kryptonium,danggrianto,kryptonium,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186667,krypton-ml,https://github.com/saivarunk/krypton,saivarunk,krypton,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186668,kryptor,https://github.com/D-ENCODER/KRYPTOR,D-ENCODER,KRYPTOR,[],[]
186669,krypto-rates-client,https://github.com/snake575/krypto-rates,snake575,krypto-rates,[],[]
186670,kryptospy,https://github.com/yasserbdj96/kryptospy,yasserbdj96,kryptospy,"[ContentFile(path=""install_all_requirements_linux.sh""), ContentFile(path=""install_all_requirements_win.bat""), ContentFile(path=""requirements-pypi.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186671,krypy,https://github.com/andrenarchy/krypy,andrenarchy,krypy,[],"[ContentFile(path=""setup.py"")]"
186672,krysa,https://github.com/KeyWeeUsr/KrySA,KeyWeeUsr,KrySA,[],"[ContentFile(path=""setup.py"")]"
186673,krystal,https://github.com/krystalgamer/krystal,krystalgamer,krystal,[],"[ContentFile(path=""setup.py"")]"
186674,kryten,https://github.com/mdipierro/kryten,mdipierro,kryten,[],"[ContentFile(path=""setup.py"")]"
186677,ks,https://github.com/jattenberg/ks,jattenberg,ks,[],"[ContentFile(path=""setup.py"")]"
186678,ks33requests,https://github.com/tanbro/ks33requests,tanbro,ks33requests,[],"[ContentFile(path=""setup.py"")]"
186680,ks4r,https://github.com/kadarin123/KoreanReviewSummarizer,kadarin123,KoreanReviewSummarizer,[],[]
186682,ksalf,https://github.com/Haegi/ksalf,Haegi,ksalf,[],"[ContentFile(path=""setup.py"")]"
186683,ksalib,https://github.com/andyyeyeye/ksalib,andyyeyeye,ksalib,[],"[ContentFile(path=""setup.py"")]"
186684,k-samplers,https://github.com/nousr/k-samplers,nousr,k-samplers,[],"[ContentFile(path=""setup.py"")]"
186685,ksamsok,https://github.com/Abbe98/ksamsok-py,Abbe98,ksamsok-py,[],"[ContentFile(path=""setup.py"")]"
186686,ksana,https://github.com/zhangguyu6/ksana,zhangguyu6,ksana,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186688,ks-bot-client-python,https://github.com/KidsSMIT/KS-BOT-Client-Python,KidsSMIT,KS-BOT-Client-Python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186689,ksbox,https://github.com/gy10040412/ksbox,gy10040412,ksbox,[],"[ContentFile(path=""setup.py"")]"
186690,ksbus,https://github.com/kamalshkeir/ksbus,kamalshkeir,ksbus,[],[]
186691,ksc,https://github.com/kotfu/ksc,kotfu,ksc,[],[]
186696,k-schoolmeal,https://github.com/EGGnmad/K-SchoolMeal,EGGnmad,K-SchoolMeal,[],"[ContentFile(path=""setup.py"")]"
186698,ksconf,https://github.com/Kintyre/ksconf,Kintyre,ksconf,"[ContentFile(path=""requirements-ci.txt""), ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements-doc.txt""), ContentFile(path=""requirements-ide.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186699,ks-constants,https://github.com/kerrigan-survival-team/ks_constants_py,kerrigan-survival-team,ks_constants_py,[],"[ContentFile(path=""setup.py"")]"
186704,ksc-sdk-python,https://github.com/KscSDK/ksc-sdk-python,KscSDK,ksc-sdk-python,"[ContentFile(path=""requirements-docs.txt""), ContentFile(path=""requirements.txt""), ContentFile(path=""requirements26.txt"")]","[ContentFile(path=""setup.py"")]"
186706,ksddescent,https://github.com/pierreablin/ksddescent,pierreablin,ksddescent,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186707,ksdisc,https://github.com/ViktorWase/ks-disc,ViktorWase,ks-disc,[],"[ContentFile(path=""setup.py"")]"
186709,ksdtapi,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
186711,k-selenium-cookies,https://github.com/kkristof200/selenium_cookies,kkristof200,selenium_cookies,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186713,ks-email-parser,https://github.com/KeepSafe/ks-email-parser,KeepSafe,ks-email-parser,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186715,k-seq,https://github.com/ynshen/k-seq,ynshen,k-seq,"[ContentFile(path=""requirements.txt"")]",[]
186717,kser,https://github.com/cdumay/kser,cdumay,kser,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186718,kser-crypto,https://github.com/cdumay/kser-crypto,cdumay,kser-crypto,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186719,kser-operation,https://github.com/cdumay/kser-operation,cdumay,kser-operation,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186720,kser-transport-http,https://github.com/cdumay/kser-transport-http,cdumay,kser-transport-http,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186721,kser-transport-kafka,https://github.com/cdumay/kser-transport-kafka,cdumay,kser-transport-kafka,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186722,kserve,https://github.com/kserve/kserve,kserve,kserve,[],[]
186723,kserve-mathking,https://github.com/kserve/kserve,kserve,kserve,[],[]
186724,ksfest,https://github.com/oristides/ksfest,oristides,ksfest,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186726,ksh,https://github.com/leizhag/kube-shell,leizhag,kube-shell,[],"[ContentFile(path=""setup.py"")]"
186727,kshape,https://github.com/TheDatumOrg/kshape-python,TheDatumOrg,kshape-python,[],"[ContentFile(path=""setup.py"")]"
186728,kshell-utilities,https://github.com/GaffaSnobb/kshell-utilities,GaffaSnobb,kshell-utilities,[],"[ContentFile(path=""setup.py"")]"
186729,ksherpay,https://github.com/ksher-solutions/payment_sdk_python,ksher-solutions,payment_sdk_python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186731,kshingle,https://github.com/ulf1/kshingle,ulf1,kshingle,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186732,kshitij,https://github.com/kshitij-1993/Pypi,kshitij-1993,Pypi,[],"[ContentFile(path=""setup.py"")]"
186748,ksif,https://github.com/sangheumcho/ksif,sangheumcho,ksif,[],"[ContentFile(path=""setup.py"")]"
186750,ksifteq,https://github.com/ksifteq/ksifteq,ksifteq,ksifteq,[],[]
186751,ksimpleapi,https://github.com/kkristof200/py_simpleapi,kkristof200,py_simpleapi,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186752,ksink,https://github.com/sitebolts/ksink,sitebolts,ksink,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186757,ksj,https://github.com/nigimitama/ksj,nigimitama,ksj,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186758,kskit,https://github.com/Epiconcept-Paris/kskit,Epiconcept-Paris,kskit,[],"[ContentFile(path=""setup.py"")]"
186759,ksktest,https://github.com/smartwe/pypi,smartwe,pypi,[],"[ContentFile(path=""setup.py"")]"
186761,kslabs-scrapy-heroku,https://github.com/Keystone-Strategy/kslabs-scrapy-heroku,Keystone-Strategy,kslabs-scrapy-heroku,[],"[ContentFile(path=""setup.py"")]"
186764,kslurm,https://github.com/pvandyken/kslurm,pvandyken,kslurm,[],[]
186769,ks-metric,https://github.com/nottherealsanta/ks_metric,nottherealsanta,ks_metric,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
186770,ksmi,https://github.com/kairos03/kairos-smi,kairos03,kairos-smi,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186772,ksmith,https://github.com/mehismyname/Ksmith,mehismyname,Ksmith,[],"[ContentFile(path=""setup.py"")]"
186773,ksmm,https://github.com/deshaw/ksmm,deshaw,ksmm,[],"[ContentFile(path=""setup.py"")]"
186775,ksmyvoteinfo,https://github.com/BlueprintKansas/ksmyvoteinfo-py,BlueprintKansas,ksmyvoteinfo-py,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186776,ks-nlp,https://github.com/Armandpl/ks_nlp,Armandpl,ks_nlp,[],"[ContentFile(path=""setup.py"")]"
186777,ksns,https://github.com/ratulbasak/ksns,ratulbasak,ksns,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186778,ksoftapi,https://github.com/KSoft-Si/ksoftapi.py,KSoft-Si,ksoftapi.py,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
186783,ksox,https://github.com/kkristof200/py_ksox,kkristof200,py_ksox,[],"[ContentFile(path=""setup.py"")]"
